,pid,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,subjectivity_high,subjectivity_low,subjectivity_medium,polarity_Negative,polarity_Neutral,polarity_Positive
109,109.0,43.182795698924735,60.340060544904134,80.40029999999999,64.54545454545455,111.67107988401364,123.0,59.75540777871912,26.378884538152608,0.24845051051050945,83.1637736170198,41.2817,71.84655722164771,102.99999999999999,29.0,102.0,1.0,13.0,98.0,21.0
110,110.0,7.46236559139785,19.162462159434913,15.469,14.090909090909092,25.56559283688621,23.0,15.705782583546979,17.410281124497992,2.8495548748748747,19.750552871919087,18.549000000000003,17.653516028955533,25.800000000000004,3.0,30.0,0.0,2.0,30.0,1.0
111,111.0,12.838709677419356,13.659939455095863,17.965000000000003,12.272727272727273,20.86615365006532,23.0,10.753593097003007,4.484857429718875,2.6946946946946948e-05,15.048007335431382,14.108,13.259440710099966,18.800000000000004,4.0,20.0,0.0,3.0,19.0,2.0
112,112.0,15.236559139784946,40.05045408678102,47.458000000000006,30.545454545454543,55.10760602874167,46.0,31.832604234083757,7.509039467871483,7.55091057057057,40.026537324428034,36.3857,35.0138745260255,52.39999999999999,17.0,48.0,0.0,8.0,45.0,12.0
113,113.0,11.989247311827958,13.071644803229061,12.138,10.909090909090908,16.285887263805243,11.0,11.239449474940873,2.0340662650602406,3.921921921921922e-05,11.578487352603059,8.479000000000001,10.13237245777318,15.200000000000003,3.0,16.0,0.0,2.0,14.0,3.0
114,114.0,6.032258064516127,12.40060544904137,7.714799999999999,9.909090909090908,16.898352611286366,22.0,10.482319840856386,14.077309236947793,0.9930254354354349,14.157831005060396,10.832,11.247375904860393,17.000000000000004,5.0,18.0,0.0,2.0,18.0,3.0
115,115.0,80.55913978494624,128.98082744702322,141.31,101.09090909090911,165.57548672848355,141.0,101.50054680088407,32.404934738955816,1.085599609609608,122.5564149550782,130.71609999999998,98.92378490175801,154.39999999999998,31.0,163.0,0.0,13.0,159.0,22.0
116,116.0,3.645161290322581,8.039354187689204,8.966999999999999,4.454545454545454,10.449144441258007,9.0,7.051999799146866,1.2704417670682728,7.677677677677678e-05,7.784327646062929,6.151,6.2696354705274056,9.600000000000001,2.0,10.0,0.0,1.0,10.0,1.0
117,117.0,1.8709677419354835,6.974772956609485,8.77,5.818181818181818,10.958002740337124,11.0,5.891146858170646,3.2529267068273096,0.03464319319319299,8.685503354737762,8.01,6.962827473285075,10.400000000000002,4.0,9.0,0.0,3.0,9.0,1.0
118,118.0,13.193548387096774,24.748738647830475,30.273999999999997,18.818181818181817,33.562836567568425,24.0,19.506574900565976,2.8062028112449777,0.20036847847847755,24.001516565749384,19.003999999999998,19.494208893485002,30.200000000000006,10.0,28.0,0.0,4.0,26.0,8.0
119,119.0,13.752688172043008,13.135216952573158,16.727,12.363636363636363,19.372223815441483,19.0,10.452295266119608,1.994928714859437,0.15940280280280233,15.33267679007976,14.221,12.332053602206136,18.200000000000003,4.0,19.0,0.0,0.0,18.0,5.0
120,120.0,39.59139784946237,63.9808274470232,64.51687900000002,51.181818181818194,84.5815568938597,71.0,54.71857278652375,29.170650200803212,4.647113133133133,65.04056110543313,67.74700000000001,53.647660289555326,78.59999999999998,20.0,83.0,0.0,7.0,79.0,17.0
121,121.0,82.82795698924733,94.0,132.961,77.63636363636363,145.605773826594,97.0,91.90235779652158,15.757981124497986,2.3501247147147124,107.92980002705471,80.651,92.14019734574285,132.59999999999997,31.0,136.0,0.0,21.0,129.0,17.0
122,122.0,9.967741935483872,10.654894046417763,11.595999999999998,10.09090909090909,15.851320778765572,9.0,11.0327742653731,7.172083333333334,0.4232081581581577,13.47092643919088,11.955,10.47479317476732,15.600000000000003,4.0,16.0,0.0,1.0,15.0,4.0
123,123.0,109.7956989247312,175.71543895055498,177.05500000000004,115.54545454545455,212.34751298473697,140.0,143.75932112625676,25.198327841365455,0.7636946046046027,156.7474924658958,141.48719999999997,128.300598931403,197.20000000000005,48.0,197.0,0.0,16.0,190.0,39.0
124,124.0,80.80645161290323,122.46821392532797,123.51600000000002,85.72727272727273,152.38814007583724,118.0,97.23849607818649,18.603293172690755,0.5655595795795783,110.78065940757011,91.83930000000001,91.69323509134782,139.99999999999994,36.0,138.0,1.0,10.0,129.0,36.0
125,125.0,10.172043010752688,36.25327951564076,37.293,27.454545454545457,45.852595354172635,29.0,34.05812606565632,7.417178714859437,0.011195965965965924,35.068648733237595,33.50699999999999,27.10339107204412,42.999999999999986,14.0,39.0,0.0,3.0,38.0,12.0
126,126.0,13.881720430107528,24.4954591321897,29.739,23.909090909090907,40.48569289105566,43.0,23.470223339420652,17.832407730923695,2.8404265265265263,32.01214436856905,27.997400000000003,26.34619527749052,39.39999999999999,11.0,39.0,0.0,2.0,38.0,10.0
127,127.0,11.419354838709678,18.52068617558022,18.911,10.636363636363637,22.488337635025328,19.0,14.639681921965483,5.106787148594377,0.14564513513513486,15.855734273859142,15.499000000000002,14.004688038607377,20.800000000000004,5.0,21.0,0.0,3.0,23.0,0.0
128,128.0,8.569892473118282,11.152371342078707,10.862,7.90909090909091,15.482267469649171,14.0,8.38804202715767,3.5209437751004007,0.0001667967967967968,11.002993708617018,9.597999999999999,9.133983971044467,14.000000000000002,3.0,15.0,0.0,4.0,12.0,2.0
129,129.0,42.5483870967742,60.0151362260343,71.94800000000001,40.63636363636363,80.27368320428256,72.0,45.170136958999095,12.308572289156624,0.7576257457457449,59.133111629207825,63.3614,49.8639607032058,74.79999999999998,20.0,74.0,0.0,6.0,72.0,16.0
130,130.0,107.97849462365593,129.61856710393542,119.4898,88.27272727272728,171.4378963132906,131.0,104.63888201302495,52.32849116465863,8.158573793793792,129.63037551304484,97.5716,104.75427438814202,163.2,46.0,159.0,0.0,12.0,158.0,35.0
131,131.0,55.451612903225815,57.37436932391523,63.84,48.909090909090914,84.77518083038588,70.0,49.52527336281625,21.254486947791165,1.1468461461461454,61.028843600725885,43.9035,52.71065149948293,78.39999999999999,14.0,84.0,1.0,8.0,79.0,12.0
132,132.0,3.7634408602150535,4.787083753784056,6.077999999999999,5.7272727272727275,8.088009431858012,8.0,5.316605866405267,2.365654718875502,2.87795037037037,6.583688250088202,3.7031,5.341390899689761,7.200000000000001,1.0,9.0,0.0,2.0,6.0,2.0
133,133.0,7.43010752688172,13.306760847628656,10.8325,9.272727272727273,16.877577032151166,7.0,10.587965611755301,5.303032128514057,0.04463195195195181,12.709440704598975,8.807,9.898595311961394,15.400000000000002,4.0,15.0,1.0,3.0,13.0,4.0
134,134.0,97.05376344086022,162.70736629667005,164.20100000000002,108.45454545454545,200.75156932096996,139.0,135.4238513886484,33.755675502008025,1.24311183183183,148.24665616619814,129.588,121.20806618407445,186.8,49.0,184.0,0.0,14.0,180.0,39.0
135,135.0,24.096774193548388,26.162462159434913,38.485,29.272727272727273,44.188334448586815,39.0,24.950822412918335,4.528737048192769,2.2308890390390386,33.11420483823229,25.738400000000002,27.3210660117201,42.39999999999999,16.0,37.0,0.0,7.0,36.0,10.0
136,136.0,12.21505376344086,22.14127144298688,21.3,16.90909090909091,27.242695089698245,17.0,20.625773593162243,6.4182228915662645,0.10843709709709687,21.493284770515913,18.8524,15.569376938986558,25.400000000000002,4.0,28.0,0.0,2.0,26.0,4.0
137,137.0,8.408602150537636,14.592330978809283,15.951999999999998,10.363636363636363,20.524455915623108,13.0,12.223715477119086,4.449894578313252,0.7586656856856854,15.26826992727732,11.299500000000002,12.87939934505343,19.200000000000003,8.0,16.0,0.0,2.0,15.0,7.0
138,138.0,32.01075268817205,70.19878910191726,83.089,60.090909090909086,107.69795749291018,104.0,61.19459333479904,32.25737399598393,16.156153303303302,78.98623233020805,53.4985,65.32718459152017,102.79999999999998,34.0,93.0,2.0,15.0,84.0,30.0
139,139.0,9.569892473118278,28.93440968718466,30.453999999999997,23.272727272727273,36.98699933084791,21.0,29.808685218074896,11.449824297188753,1.216605085085085,30.267656214096654,24.310000000000006,21.997492244053774,34.39999999999999,13.0,30.0,1.0,2.0,31.0,11.0
140,140.0,15.279569892473118,35.79818365287588,27.836,33.81818181818181,55.02588981295606,58.0,31.56414098042114,43.88808032128514,10.503805485485486,43.07161260456504,22.980499999999996,35.875805756635636,53.59999999999998,15.0,56.0,0.0,6.0,51.0,14.0
141,141.0,6.430107526881721,8.8284561049445,5.0304,10.90909090909091,16.126087372144156,19.0,10.133739761124748,17.523092369477915,3.6338740640640643,13.055791098743503,4.6009,11.40615305067218,16.400000000000006,5.0,17.0,0.0,2.0,16.0,4.0
142,142.0,15.397849462365594,65.06458123107973,87.679,57.18181818181819,93.82944587834177,46.0,55.77598773069572,5.76269335341365,31.192923623623624,72.11455853660398,49.613600000000005,61.08651327128576,86.99999999999999,19.0,90.0,0.0,3.0,91.0,15.0
143,143.0,22.548387096774196,27.239152371342076,22.568999999999996,17.363636363636367,31.260363891278715,21.0,23.495501416526317,6.118202811244979,0.0036869769769768096,22.585084442654818,15.2839,20.06165546363323,29.600000000000005,9.0,28.0,0.0,5.0,27.0,5.0
144,144.0,16.430107526881724,32.102926337033296,19.1573,29.000000000000007,45.715052735557464,41.0,26.701570791460426,44.013554216867476,3.562157327327327,35.90470247201038,21.2229,29.884656153050667,46.199999999999996,6.0,54.0,0.0,4.0,51.0,5.0
145,145.0,27.225806451612904,23.534813319878907,32.885,23.727272727272723,38.10354331963164,33.0,22.902152564980614,7.405591967871485,2.681316016016015,29.572511311746215,23.092000000000002,24.35075405032747,36.59999999999999,7.0,39.0,0.0,2.0,39.0,5.0
146,146.0,114.09677419354841,106.2704339051463,155.0251,93.0,173.5365803141828,120.0,102.5879337160492,20.683054116465858,0.915255495495494,126.94326159369284,92.896,114.5282057911065,156.59999999999997,39.0,155.0,4.0,19.0,151.0,28.0
147,147.0,5.086021505376345,6.394550958627648,7.045999999999999,4.363636363636363,8.549692508683044,7.0,4.50580009873812,1.7849246987951801,0.21961541541541527,6.042138881333814,6.414,4.858212685280938,7.8,3.0,7.0,0.0,2.0,7.0,1.0
148,148.0,56.59139784946237,85.33804238143289,113.771,58.36363636363636,122.84007265079819,105.0,67.59316244275968,10.044008634538148,4.299919259259257,92.18917238865535,81.376,73.31375818683213,112.59999999999998,32.0,107.0,2.0,14.0,102.0,25.0
149,149.0,6.35483870967742,24.60746720484359,22.266000000000002,13.545454545454545,28.365898734983908,24.0,17.832243414569678,3.8884869477911637,2.579117707707708,20.290771029762677,23.296000000000003,17.407906756290934,27.200000000000003,5.0,29.0,0.0,2.0,26.0,6.0
150,150.0,64.47311827956989,87.79011099899091,99.507,62.0,113.65742599496542,68.0,66.52279722305741,11.427132530120478,0.3891105405405395,82.97522734493275,75.00129999999999,69.68219148569459,104.19999999999999,20.0,110.0,0.0,11.0,103.0,16.0
151,151.0,15.623655913978496,22.853683148335012,14.584800000000001,18.0,32.35683331740114,31.0,19.69392534801456,26.114759036144576,0.637734734734734,25.646168331961253,18.663700000000002,21.373659944846604,31.200000000000003,8.0,34.0,0.0,5.0,29.0,8.0
152,152.0,36.344086021505376,50.90110998990918,69.44200000000001,41.18181818181818,78.21416053277252,55.0,42.92477795476846,7.737293172690759,1.6648079679679673,57.52092836066301,42.9551,49.45625646328852,71.59999999999998,23.0,66.0,0.0,8.0,64.0,17.0
153,153.0,13.365591397849466,16.80322906155398,15.929,13.636363636363635,24.267947614950767,21.0,13.560380375843225,11.265823293172689,0.061596426426426175,18.029214098375736,12.006,14.08072216477077,23.000000000000007,4.0,25.0,0.0,2.0,23.0,4.0
154,154.0,22.645161290322584,34.14328960645812,33.61899999999999,18.909090909090907,42.68591275531339,30.0,26.050402927646765,10.124542168674695,0.1908741841841837,30.57959662618966,26.327,27.377546535677354,40.19999999999999,12.0,37.0,1.0,6.0,36.0,8.0
155,155.0,7.67741935483871,11.771947527749747,7.0106,12.0,18.55260809992671,20.0,10.91862488300165,16.818524096385545,2.199298398398398,14.245569559508201,5.4670000000000005,11.933178214408823,16.4,3.0,21.0,0.0,2.0,20.0,2.0
156,156.0,81.70967741935485,121.73158425832492,101.381,94.54545454545455,155.715419175987,88.0,96.75269086733408,41.1575672690763,0.08552998998998936,114.15596000765802,91.6898,92.85701051361599,148.59999999999997,44.0,143.0,0.0,13.0,140.0,34.0
157,157.0,9.010752688172044,11.734611503531784,9.687000000000001,9.545454545454545,16.934407163113786,15.0,9.932179254905204,13.634437751004016,0.29497305305305255,13.512856950542526,12.354,11.080075835918647,17.000000000000004,2.0,20.0,0.0,3.0,19.0,0.0
158,158.0,27.129032258064516,55.93642785065589,63.80199999999999,46.81818181818182,85.35253162540228,79.0,47.41230663904069,32.889583875502,8.451491601601601,63.145843841505645,46.5385,51.186513271285754,78.79999999999998,25.0,76.0,1.0,7.0,75.0,20.0
159,159.0,10.752688172043012,17.17558022199798,15.618699999999999,13.181818181818182,27.21521205748335,18.0,17.26910930035825,15.917489959839356,0.18120368368368303,20.34260257164054,9.1603,17.749034815580835,26.000000000000004,8.0,25.0,0.0,3.0,24.0,6.0
160,160.0,5.086021505376345,4.998990918264378,4.22,0.3636363636363636,5.976946117324666,4.0,3.693232045963887,0.7269899598393571,0.07208307307307286,4.03131403147953,3.5180000000000002,3.753778869355395,5.6,2.0,5.0,0.0,0.0,5.0,2.0
161,161.0,62.72043010752688,109.88799192734612,113.50399999999999,79.18181818181819,139.39632922282766,87.0,87.7800752880649,19.558550200803207,1.1542871571571565,101.42708279859671,86.75439999999999,82.02280679076182,129.0,27.0,133.0,1.0,9.0,130.0,22.0
162,162.0,9.78494623655914,28.57114026236125,24.111,22.727272727272727,33.81247809323519,26.0,19.13487462260918,11.10774096385542,0.06763769769769715,24.74966287696661,30.118000000000002,20.53781454670803,31.2,12.0,29.0,0.0,4.0,27.0,10.0
163,163.0,13.086021505376344,32.044399596367306,51.729000000000006,26.18181818181818,52.990010515247114,36.0,30.932694808550917,1.8470358433734915,5.307432472472471,38.24428528561411,26.412399999999998,31.47593071354705,48.19999999999999,14.0,47.0,0.0,8.0,44.0,9.0
164,164.0,19.430107526881724,34.73158425832492,29.678,26.999999999999993,38.69305037759296,26.0,28.73907848234558,4.0773935742971865,0.8372520620620618,28.532150871930675,20.299,23.45292140641158,35.999999999999986,10.0,35.0,0.0,1.0,37.0,7.0
165,165.0,5.537634408602151,5.889001009081735,7.035,5.454545454545454,8.638753465251888,10.0,4.4273759324162905,0.6486947791164654,1.1551551551551554e-05,6.3245655022424945,5.3309999999999995,5.404136504653568,8.0,0.0,10.0,0.0,0.0,10.0,0.0
166,166.0,24.881720430107535,33.52774974772957,37.792100000000005,23.636363636363633,45.69685817162158,47.0,24.120416532429058,13.781154618473895,2.3051127127127122,33.7745481312891,33.566,27.303425542916234,43.19999999999998,10.0,45.0,0.0,5.0,44.0,6.0
167,167.0,25.075268817204304,42.66397578203834,32.679,31.909090909090907,60.35050823694357,61.0,33.04639609651321,35.51629518072289,0.8265855155155146,44.64434159028891,23.7953,38.775327473285074,57.599999999999994,25.0,49.0,0.0,6.0,49.0,19.0
168,168.0,8.193548387096774,6.047426841574167,8.402,7.2727272727272725,10.22097951120033,9.0,5.342433391656092,1.6142614457831321,0.5381964764764765,7.530893228274767,6.623,6.840033609100311,9.4,2.0,10.0,0.0,2.0,9.0,1.0
169,169.0,33.82795698924732,87.4076690211907,67.876,63.272727272727266,106.07180639199566,58.0,72.75655536461383,47.12266164658635,28.051680290290292,80.62442903647701,65.2595,65.22799896587384,105.99999999999997,32.0,102.0,0.0,23.0,94.0,17.0
170,170.0,23.172043010752688,39.86074672048436,40.409,31.545454545454543,45.138466685785296,25.0,35.88716757560585,6.514093373493974,1.5523105205205199,32.56124932519477,34.357,23.76342209582902,41.79999999999998,14.0,37.0,1.0,7.0,36.0,9.0
171,171.0,10.892473118279568,17.05348133198789,21.814,13.727272727272727,25.385734314756398,22.0,14.172377352044274,2.1310662650602397,0.5520414614614613,17.51450422810177,13.946900000000003,16.147763702171666,23.200000000000006,9.0,20.0,0.0,3.0,20.0,6.0
172,172.0,16.913978494623656,23.750756811301713,29.657,19.272727272727277,35.57768537106077,34.0,20.326819723878828,7.982435742971887,0.06249163163163138,25.62894111543183,21.456,21.39158910720441,32.4,6.0,35.0,0.0,4.0,33.0,4.0
173,173.0,38.322580645161295,69.91523713420789,56.208999999999996,47.81818181818182,78.16459548163019,50.0,54.46553835859408,15.923086345381524,1.7414612712712698,58.04543154885756,59.929300000000005,48.76399948293692,75.39999999999998,27.0,68.0,0.0,13.0,65.0,17.0
174,174.0,6.634408602150538,8.486377396569122,7.2940000000000005,6.454545454545455,12.4896122104324,12.0,7.161396232903142,8.974899598393574,1.8011346046046044,10.162024461009343,8.724900000000002,8.564314029644951,12.600000000000001,6.0,10.0,0.0,3.0,8.0,5.0
175,175.0,6.741935483870968,12.025227043390515,10.184,5.90909090909091,15.050568779275403,12.0,10.889766341732875,3.6543373493975895,0.005059159159159024,11.092103402610185,7.978,9.12145811789038,14.400000000000002,8.0,10.0,0.0,3.0,10.0,5.0
176,176.0,60.36559139784947,90.13824419778001,92.05300000000001,65.0,121.62446228850013,90.0,71.52608421993997,27.034629518072283,0.2944268568568563,85.82629196845406,66.4311,71.2714408824543,112.39999999999998,21.0,120.0,0.0,9.0,113.0,19.0
177,177.0,8.204301075268818,16.965691220988898,14.930000000000001,9.363636363636365,20.608800943185802,19.0,16.097369123436415,7.901736947791164,1.5310989289289285,16.382123895015855,13.085,12.137788693553945,20.000000000000004,7.0,18.0,0.0,2.0,18.0,5.0
178,178.0,37.215053763440864,51.85570131180625,40.668,34.81818181818181,58.299270305579455,42.0,44.10186809647863,13.454098393574295,0.1904680080080077,44.30932606233648,30.390600000000003,36.698569458807306,54.99999999999998,19.0,50.0,0.0,5.0,47.0,17.0
179,179.0,9.419354838709678,13.96670030272452,13.801,10.909090909090908,18.105009081349774,14.0,11.728227518540422,4.538955823293173,0.10823965965965957,13.020513242342895,11.3262,11.202434505342985,16.800000000000004,2.0,19.0,0.0,1.0,17.0,3.0
180,180.0,9.698924731182796,10.435923309788093,12.421000000000001,8.0,14.641222955103082,8.0,9.125367438095502,2.544477911646586,0.02187174174174155,9.691425883658736,9.309999999999999,9.99246380558428,13.200000000000001,4.0,13.0,0.0,2.0,13.0,2.0
181,181.0,7.913978494623656,16.12714429868819,16.306,15.181818181818182,22.80231335436383,16.0,13.947788978923565,4.37315361445783,0.06555260260260236,16.74132542410379,9.0924,13.657243192002758,21.800000000000004,4.0,23.0,0.0,2.0,21.0,4.0
182,182.0,67.21505376344086,115.13420787083754,105.465,74.72727272727272,144.72598221967309,90.0,94.24494777196008,29.325837349397588,1.4643533033033025,105.83286149463763,73.3724,85.69539382971388,134.59999999999997,39.0,130.0,0.0,17.0,126.0,26.0
